no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split,tinygbdt_forestsize
10.0,200.0,7.0,16.0,90.0,173.0,4631.0,18576.0,0.9969230769230769,0.000976562,0.000976562,64000.0
15.0,200.0,7.0,10.0,120.0,120.0,4149.0,12240.0,0.976,0.000976562,0.000976562,64000.0
15.0,200.0,7.0,15.0,169.0,217.0,6235.0,23104.0,0.9944615384615385,0.000976562,0.000976562,64000.0
15.0,200.0,7.0,18.0,136.0,260.0,6339.0,27920.0,1.0,0.000976562,0.000976562,64000.0
20.0,200.0,7.0,16.0,163.0,154.0,5653.0,15648.0,0.9883076923076923,0.000976562,0.000976562,64000.0
20.0,200.0,7.0,15.0,240.0,293.0,8678.0,31216.0,1.0,0.000976562,0.000976562,64000.0
20.0,200.0,7.0,18.0,192.0,350.0,8351.0,37600.0,1.0,0.000976562,0.000976562,64000.0
30.0,200.0,7.0,16.0,216.0,206.0,7419.0,20672.0,0.9883076923076923,0.000976562,0.000976562,64000.0
30.0,200.0,7.0,18.0,393.0,442.0,13941.0,47104.0,1.0,0.000976562,0.000976562,64000.0
30.0,200.0,7.0,18.0,322.0,530.0,12829.0,56960.0,1.0,0.000976562,0.000976562,64000.0
40.0,200.0,7.0,18.0,278.0,262.0,9584.0,26144.0,0.9938461538461538,0.000976562,0.000976562,64000.0
40.0,200.0,7.0,18.0,534.0,586.0,18666.0,62432.0,1.0,0.000976562,0.000976562,64000.0
40.0,200.0,7.0,18.0,460.0,699.0,17417.0,75088.0,1.0,0.000976562,0.000976562,64000.0
50.0,200.0,7.0,19.0,336.0,317.0,11551.0,31504.0,0.9944615384615385,0.000976562,0.000976562,64000.0
50.0,200.0,7.0,18.0,621.0,671.0,21735.0,71152.0,1.0,0.000976562,0.000976562,64000.0
50.0,200.0,7.0,18.0,585.0,828.0,21827.0,88736.0,1.0,0.000976562,0.000976562,64000.0
100.0,200.0,7.0,19.0,597.0,568.0,20427.0,55616.0,1.0,0.000976562,0.000976562,64000.0
70.0,200.0,7.0,18.0,771.0,818.0,26899.0,86016.0,1.0,0.000976562,0.000976562,64000.0
72.0,200.0,7.0,18.0,695.0,937.0,25512.0,99184.0,1.0,0.000976562,0.000976562,64000.0
124.0,200.0,7.0,19.0,715.0,685.0,24423.0,66800.0,1.0,0.000976562,0.000976562,64000.0
70.0,200.0,7.0,18.0,771.0,818.0,26899.0,86016.0,1.0,0.000976562,0.000976562,64000.0
72.0,200.0,7.0,18.0,695.0,937.0,25512.0,99184.0,1.0,0.000976562,0.000976562,64000.0
1.0,200.0,7.0,8.0,13.0,8.0,538.0,816.0,0.9513846153846154,0.000976562,0.00195312,64000.0
1.0,200.0,7.0,13.0,20.0,14.0,993.0,1488.0,0.9766153846153847,0.000976562,0.00195312,64000.0
1.0,200.0,7.0,14.0,23.0,17.0,1774.0,1824.0,0.9969230769230769,0.000976562,0.00195312,64000.0
2.0,200.0,7.0,8.0,19.0,16.0,745.0,1632.0,0.9513846153846154,0.000976562,0.00195312,64000.0
2.0,200.0,7.0,14.0,31.0,28.0,1400.0,2976.0,0.9895384615384616,0.000976562,0.00195312,64000.0
